Time,P,S,Q,Temperature
20/01/2019 02:00,1683.00,1700.6,239.9,27.6
20/01/2019 03:00,1748.93,1766.6,249.21,26.1
20/01/2019 04:00,1674.88,1691.8,238.66,26.6
20/01/2019 05:00,1730.14,1747.62,246.53,25.8
20/01/2019 06:00,1703.2,1720.4,242.69,25.8
20/01/2019 07:00,1671.61,1688.49,238.19,26.8
20/01/2019 08:00,1680.28,1697.25,239.43,25.7
20/01/2019 09:00,1701.96,1719.15,242.52,26.6
20/01/2019 10:00,1677.37,1711.6,340.6,26.3
20/01/2019 11:00,1724.8,1760,350.24,27.4
20/01/2019 12:00,1700.15,1734.85,345.23,24.2
20/01/2019 13:00,1688.15,1722.6,342.79,25.4
20/01/2019 14:00,1684.99,1719.38,342.15,25.6
20/01/2019 15:00,1690.3,1724.8,343.23,25.6
20/01/2019 16:00,1650.34,1684.02,335.12,27.5
20/01/2019 17:00,1716.18,1751.2,348.48,27.6
20/01/2019 18:00,1744.2,1779.8,354.18,26.9
20/01/2019 19:00,1690.3,1724.8,343.23,24.9
20/01/2019 20:00,1670.9,1705,339.29,26.2
20/01/2019 21:00,1680.47,1714.77,341.23,26.8
20/01/2019 22:00,1647.18,1680.8,334.47,26.7
20/01/2019 23:00,1686.91,1721.34,342.54,27.4
21/01/2019 00:00,1653.65,1687.4,335.79,28.4
21/01/2019 01:00,1718.33,1753.4,348.92,27
21/01/2019 02:00,1793.79,1830.4,364.25,27.9
21/01/2019 03:00,1668.74,1702.8,338.85,26.2
21/01/2019 04:00,1649.34,1683,334.91,25.9
21/01/2019 05:00,1660.12,1694,337.1,26
21/01/2019 06:00,1680.47,1714.77,341.23,25.6
21/01/2019 07:00,1682.62,1716.96,341.67,25.8
21/01/2019 08:00,1677.37,1711.6,340.6,26.8
21/01/2019 09:00,1690.3,1724.8,343.23,27.6
21/01/2019 10:00,1676.33,1710.54,340.39,26.1
21/01/2019 11:00,1682.83,1717.17,341.71,26.6
21/01/2019 12:00,1690.44,1724.94,343.26,25.8
21/01/2019 13:00,1657.81,1691.64,336.63,25.8
21/01/2019 14:00,1699.14,1733.82,345.3,26.8
21/01/2019 15:00,1681.74,1716.06,341.49,25.7
21/01/2019 16:00,1677.39,1711.62,340.61,26.6
21/01/2019 17:00,1699.14,1733.82,345.3,26.3
21/01/2019 18:00,1664.33,1698.3,337.96,27.4
21/01/2019 19:00,1600.98,1693.86,337.7,24.2
21/01/2019 20:00,1668.69,1702.74,338.84,25.4
21/01/2019 21:00,1743.47,1779.05,354.3,25.6
21/01/2019 22:00,1758.63,1794.52,357.1,25.6
21/01/2019 23:00,1683.91,1718.28,341.93,27.5
